wavelength,fbi,fbiba,silica
709.0,0.00010967707363340516,1.5115518056949729e-05,3.3300949626033356e-05
710.0,0.00010927243130414858,1.6399395541616367e-05,3.3274363751676966e-05
711.0,0.00010744757648479721,1.847723056085689e-05,3.307780158527262e-05
712.0,0.00010598344529701929,1.664759875492524e-05,3.324438704340521e-05
713.0,0.00010427553733815695,1.6677318226825936e-05,3.230295802924395e-05
714.0,0.0001031220684919297,1.6714143575543557e-05,3.309503772989806e-05
715.0,0.00010133523704804628,1.4771894435696413e-05,3.354702160191601e-05
716.0,9.950087041370073e-05,1.338181276759462e-05,3.341563971438405e-05
717.0,9.747508713740195e-05,1.4142339987494041e-05,3.261495106699755e-05
718.0,9.458237123816755e-05,1.5667339549724805e-05,3.1930126997894095e-05
719.0,9.249120251870926e-05,1.665987360138597e-05,2.981662407201516e-05
720.0,9.124141603296341e-05,1.499893544659968e-05,3.0472451240504454e-05
721.0,8.962920317101543e-05,1.5142570223913647e-05,2.9622218616507525e-05
722.0,8.855145369399085e-05,1.576611761507756e-05,2.8512471505683253e-05
723.0,8.627456728678838e-05,1.604262701487543e-05,2.7563719214804154e-05
724.0,8.472593851920827e-05,1.5049759820874082e-05,2.7148754622726786e-05
725.0,8.366499700381173e-05,1.7207749843080985e-05,2.636072346073044e-05
726.0,8.238478016510605e-05,1.970733566053301e-05,2.6075532868276363e-05
727.0,8.041639367975653e-05,2.10979300606265e-05,2.47618359678439e-05
728.0,7.988311058334231e-05,2.2379755638239416e-05,2.4779736166945e-05
729.0,7.905324909056318e-05,2.333221485553436e-05,2.5258421810099532e-05
730.0,7.655132293231909e-05,2.3899178077500912e-05,2.3917852747998847e-05
731.0,7.574945739271574e-05,2.167531300480502e-05,2.51364502071964e-05
732.0,7.346210651359445e-05,2.116764143089519e-05,2.5175391830928803e-05
733.0,7.276846362393012e-05,2.10896806033724e-05,2.4431287098220957e-05
734.0,7.141734058339151e-05,2.0058669542710764e-05,2.4306463805122937e-05
735.0,6.886761858566093e-05,1.882062318982956e-05,2.41001997441474e-05
736.0,6.769161068930201e-05,1.5855981863270542e-05,2.4528145378276125e-05
737.0,6.496667760622473e-05,1.4431941161900934e-05,2.467665529381408e-05
738.0,6.333773338165816e-05,1.2844992104862602e-05,2.4321612651090016e-05
739.0,6.126626140634372e-05,9.378283266148707e-06,2.5112918134073112e-05
740.0,5.884389763865442e-05,7.79189471276064e-06,2.538281619767569e-05
741.0,5.663073164423561e-05,5.162927308271228e-06,2.652835970938089e-05
742.0,5.412461185385027e-05,5.698971907168158e-06,2.558686124894779e-05
743.0,5.4180168561226195e-05,5.23068983216172e-06,2.5643398238504627e-05
744.0,5.2618674740566395e-05,5.899145369430766e-06,2.367210489148678e-05
745.0,5.165549346404766e-05,5.6623134120091276e-06,2.4399539004674876e-05
746.0,4.95221859133948e-05,6.80149200876185e-06,2.4209770065941973e-05
747.0,4.786061331909312e-05,6.978518433700307e-06,2.462301193864395e-05
748.0,4.6710399302997715e-05,8.934415469839426e-06,2.2886577993702658e-05
749.0,4.482480355774224e-05,9.302972409761654e-06,2.2180636999633872e-05
750.0,4.4953724372887385e-05,1.0050915327040929e-05,2.0842596693134635e-05
751.0,4.3764149008364915e-05,1.0970521922023742e-05,2.065740858885111e-05
752.0,4.3701163542274104e-05,1.2270143413247862e-05,1.9075820976416646e-05
753.0,4.4762751475657915e-05,1.14906763324669e-05,1.8912222986674398e-05
754.0,4.3467075081045834e-05,1.436310589501323e-05,1.684456638119671e-05
755.0,4.370479226456216e-05,1.4624466252934708e-05,1.602716649356672e-05
756.0,4.2685656334912595e-05,1.312072896805217e-05,1.6467577298953823e-05
757.0,4.304472851843913e-05,1.224612415612539e-05,1.66074141696642e-05
758.0,4.356469346437727e-05,1.1508019288349993e-05,1.663421732063555e-05
759.0,4.1823641181597585e-05,1.0684501798805377e-05,1.725111787441689e-05
760.0,4.169796727522772e-05,1.1487155435849303e-05,1.561219697659309e-05
761.0,4.129042997241742e-05,8.323130273251716e-06,1.7941176745905617e-05
762.0,4.119932082356686e-05,8.848334741557888e-06,1.7638190521364665e-05
763.0,3.998156345001005e-05,8.963183849559651e-06,1.79091391769584e-05
764.0,3.846731280958159e-05,9.182021376271903e-06,1.7556549952495425e-05
765.0,3.724029164792015e-05,7.726829054346011e-06,1.812886340055846e-05
766.0,3.6534468228946676e-05,8.603579588454198e-06,1.7510036055573363e-05
767.0,3.52085845091789e-05,7.771931771056195e-06,1.738366816752169e-05
768.0,3.334297703890204e-05,6.909989016612653e-06,1.7079261516433424e-05
769.0,3.274335560219724e-05,6.26892244574866e-06,1.72874559516217e-05
770.0,3.161736424947466e-05,5.537920420934242e-06,1.829067198445678e-05
771.0,2.9567162999442167e-05,6.325826140717883e-06,1.6347347002089583e-05
772.0,3.0215307159225654e-05,7.557472353278231e-06,1.4471120860917712e-05
773.0,2.9271881471040895e-05,6.33433342079104e-06,1.537333277850234e-05
774.0,2.9307756223465713e-05,7.0447762964934664e-06,1.4417724579343299e-05
775.0,2.7874398745640837e-05,6.456716584809196e-06,1.52907195809448e-05
776.0,2.7140291888635435e-05,5.807604963245037e-06,1.5687804753927065e-05
777.0,2.6445842149160874e-05,5.669851069012871e-06,1.5644205851099494e-05
778.0,2.59822536787649e-05,5.769148285965611e-06,1.571738900067091e-05
779.0,2.5144310156720648e-05,4.033770831001381e-06,1.699232389763453e-05
780.0,2.497428733425286e-05,2.874114491829801e-06,1.794661294980759e-05
781.0,2.5455059893232175e-05,1.895664415354693e-06,1.907547758115988e-05
782.0,2.5163533905881423e-05,2.65857451672614e-06,1.8186689190805403e-05
783.0,2.5302774018873534e-05,4.34008352909798e-06,1.652426921016073e-05
784.0,2.624956000580722e-05,1.9553319268604094e-06,1.797694244955378e-05
785.0,2.5698713111790098e-05,2.3654181723251277e-07,1.821053399047131e-05
786.0,2.4808970537296028e-05,1.4147568947434477e-06,1.7622758573650975e-05
787.0,2.3961962856026592e-05,1.09947958707247e-06,1.781108610381703e-05
788.0,2.4314587419229207e-05,1.8099569109411023e-06,1.755688221001477e-05
789.0,2.4186491591284896e-05,1.4551219803511032e-06,1.7301177722431236e-05
790.0,2.5141642621361942e-05,2.4598841981030822e-06,1.677705270130752e-05
791.0,2.4547798415819387e-05,4.15964621588341e-06,1.6627448560844107e-05
792.0,2.358039063588088e-05,4.937702421386733e-06,1.5318373462924053e-05
793.0,2.434464845358022e-05,4.517778590921358e-06,1.458905535836548e-05
